player_name,date,overall_level,overall_xp,overall_rank,attack_level,attack_xp,attack_rank,defence_level,defence_xp,defence_rank,strength_level,strength_xp,strength_rank,hitpoints_level,hitpoints_xp,hitpoints_rank,ranged_level,ranged_xp,ranged_rank,prayer_level,prayer_xp,prayer_rank,magic_level,magic_xp,magic_rank,cooking_level,cooking_xp,cooking_rank,woodcutting_level,woodcutting_xp,woodcutting_rank,fletching_level,fletching_xp,fletching_rank,fishing_level,fishing_xp,fishing_rank,firemaking_level,firemaking_xp,firemaking_rank,crafting_level,crafting_xp,crafting_rank,smithing_level,smithing_xp,smithing_rank,mining_level,mining_xp,mining_rank,herblore_level,herblore_xp,herblore_rank,agility_level,agility_xp,agility_rank,thieving_level,thieving_xp,thieving_rank,slayer_level,slayer_xp,slayer_rank,farming_level,farming_xp,farming_rank,runecraft_level,runecraft_xp,runecraft_rank,hunter_level,hunter_xp,hunter_rank,construction_level,construction_xp,construction_rank,sailing_level,sailing_xp,sailing_rank,abyssal_sire_kc,abyssal_sire_rank,alchemical_hydra_kc,alchemical_hydra_rank,amoxliatl_kc,amoxliatl_rank,araxxor_kc,araxxor_rank,artio_kc,artio_rank,barrows_chests_kc,barrows_chests_rank,bryophyta_kc,bryophyta_rank,callisto_kc,callisto_rank,calvarion_kc,calvarion_rank,cerberus_kc,cerberus_rank,chambers_of_xeric_kc,chambers_of_xeric_rank,chambers_of_xeric_challenge_mode_kc,chambers_of_xeric_challenge_mode_rank,chaos_elemental_kc,chaos_elemental_rank,chaos_fanatic_kc,chaos_fanatic_rank,commander_zilyana_kc,commander_zilyana_rank,corporeal_beast_kc,corporeal_beast_rank,crazy_archaeologist_kc,crazy_archaeologist_rank,dagannoth_prime_kc,dagannoth_prime_rank,dagannoth_rex_kc,dagannoth_rex_rank,dagannoth_supreme_kc,dagannoth_supreme_rank,deranged_archaeologist_kc,deranged_archaeologist_rank,doom_of_mokhaiotl_kc,doom_of_mokhaiotl_rank,duke_sucellus_kc,duke_sucellus_rank,general_graardor_kc,general_graardor_rank,giant_mole_kc,giant_mole_rank,grotesque_guardians_kc,grotesque_guardians_rank,hespori_kc,hespori_rank,kalphite_queen_kc,kalphite_queen_rank,king_black_dragon_kc,king_black_dragon_rank,kraken_kc,kraken_rank,kree_arra_kc,kree_arra_rank,kril_tsutsaroth_kc,kril_tsutsaroth_rank,lunar_chests_kc,lunar_chests_rank,mimic_kc,mimic_rank,nex_kc,nex_rank,nightmare_kc,nightmare_rank,phosanis_nightmare_kc,phosanis_nightmare_rank,obor_kc,obor_rank,phantom_muspah_kc,phantom_muspah_rank,sarachnis_kc,sarachnis_rank,scorpia_kc,scorpia_rank,scurrius_kc,scurrius_rank,skotizo_kc,skotizo_rank,sol_heredit_kc,sol_heredit_rank,spindel_kc,spindel_rank,tempoross_kc,tempoross_rank,gauntlet_kc,gauntlet_rank,corrupted_gauntlet_kc,corrupted_gauntlet_rank,hueycoatl_kc,hueycoatl_rank,leviathan_kc,leviathan_rank,royal_titans_kc,royal_titans_rank,whisperer_kc,whisperer_rank,theatre_of_blood_kc,theatre_of_blood_rank,theatre_of_blood_hard_mode_kc,theatre_of_blood_hard_mode_rank,thermonuclear_smoke_devil_kc,thermonuclear_smoke_devil_rank,tombs_of_amascut_kc,tombs_of_amascut_rank,tombs_of_amascut_expert_mode_kc,tombs_of_amascut_expert_mode_rank,tzkal_zuk_kc,tzkal_zuk_rank,tztok_jad_kc,tztok_jad_rank,vardorvis_kc,vardorvis_rank,venenatis_kc,venenatis_rank,vetion_kc,vetion_rank,vorkath_kc,vorkath_rank,wintertodt_kc,wintertodt_rank,yama_kc,yama_rank,zalcano_kc,zalcano_rank,zulrah_kc,zulrah_rank
Skrumlen,2025-12-09,1714,48948467,1018276,72,925644,1797494,71,827262,1673239,77,1525247,1867555,79,1959252,1767796,79,1903965,1642840,70,741334,1402676,78,1737949,1672617,99,13044497,376862,71,869629,1397405,64,431621,1643537,75,1220642,1019877,75,1229205,1298832,71,825264,1175924,70,753488,1271785,72,912584,1220486,70,746289,1044785,72,912996,1075438,72,974178,957107,69,712773,1305003,99,13894520,196016,60,294362,1010640,78,1760709,590384,70,745057,1056887,1,0,-1,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,75,151094.0,1,,22,608962.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,51,1252745.0,0,,0,,0,
Matrin,2025-12-09,1714,48838849,1018284,82,2436034,1143030,78,1673315,1269650,90,5456673,1151248,87,4380919,1277444,86,3611345,1243485,77,1496177,787541,86,3606285,1206500,70,774044,1612665,1,-1,-1,60,279419,1860286,62,353808,1913998,66,506510,1778081,99,13065128,196752,71,844110,1088637,70,780162,1384217,78,1672249,642404,67,603413,1486854,71,832775,1044223,73,1041534,1108759,75,1297168,971693,56,194057,1209812,69,735751,1157529,84,3000636,414128,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,330130.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,681973.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,12,136202.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,204,342732.0,27,1457991.0,0,,0,,91,399273.0
needs kyc,2025-12-09,1716,50250527,1014335,82,2426464,1154869,80,2099329,1084442,81,2304113,1600678,83,2894589,1522398,71,846975,-1,57,204870,1852378,75,1317469,1856975,76,1337722,1134132,70,801038,1508359,62,343710,1733325,97,11477607,194219,75,1276609,1246053,80,2007112,691261,71,882957,1030847,78,1698970,794405,53,140272,1639269,70,790292,1244542,72,975371,956658,70,755813,1268773,70,740391,1254340,99,13137990,59783,70,737707,1154545,73,1053157,838806,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2063,935.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,78,1036121.0,0,,0,,0,
Tiny StepSis,2025-12-09,1868,87006863,689061,97,11547251,496027,97,10759415,443631,99,13532997,495599,98,12351531,702542,78,1667457,1713057,90,5359273,310391,79,1984885,1603736,90,5382321,636883,81,2285261,723475,80,2070347,797207,73,1079176,1086939,77,1561362,1149348,80,2016228,686846,70,783134,1201784,71,876466,1262135,73,1075237,777166,72,913376,1075031,73,1054638,888330,71,820049,1222668,80,1991682,842078,70,783198,622482,78,1716961,598000,90,5394618,195580,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,17,274139.0,0,,0,,0,,0,,39,143794.0,0,,5,477256.0,9,657042.0,9,446990.0,0,,0,,0,,71,312408.0,0,,0,,6,752760.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,702177.0,54,1224929.0,0,,0,,0,
Buckaroo32,2025-12-09,1909,87849106,605771,90,5792290,717010,92,6592589,580147,96,10661810,797846,99,14707485,589907,97,11009250,690018,78,1735084,692219,95,9000476,709190,73,1081944,1241146,78,1719248,886406,72,953838,1153486,72,945110,1156232,75,1225875,1307827,76,1383659,839685,72,900870,1004539,74,1197356,998571,79,1836622,597723,74,1111439,887298,73,1090688,869919,93,7443205,399951,83,2826029,721049,62,348303,931000,77,1519612,641345,83,2693594,589831,46,72730,279783,0,,0,,69,169504.0,0,,33,838328.0,2,,29,214582.0,61,145122.0,79,301770.0,74,177531.0,0,,4,,0,,34,237228.0,0,,0,,6,467729.0,40,527334.0,7,458424.0,10,340035.0,0,,0,,57,335864.0,45,351332.0,56,254350.0,24,453263.0,6,338228.0,163,227296.0,413,427367.0,0,,3,,21,344243.0,0,,0,,0,,0,,6,268251.0,17,214845.0,74,163908.0,0,,159,95541.0,0,,23,275331.0,0,,3,,45,551744.0,25,157204.0,0,,0,,0,,83,189758.0,0,,0,,0,,0,,168,22001.0,0,,0,,5,245972.0,0,,0,,104,74478.0,291,281468.0,66,1122299.0,26,100022.0,64,170814.0,0,
Captain Cur,2025-12-09,1868,87659050,689043,85,3466022,934909,86,3702981,821903,87,4250021,1292512,90,5640938,1137381,88,4595630,1125874,80,2095435,565754,93,7910786,844066,99,15846730,78379,99,13911354,90397,89,4932588,509425,72,977387,1138842,84,3082905,843623,75,1217639,960971,81,2320107,532745,86,3653108,444288,64,429455,1209675,71,825440,1188429,67,556488,1176011,72,947866,1150101,72,938115,1095651,85,3532952,257501,60,275229,1500837,82,2549874,631514,1,0,-1,0,,0,,0,,0,,145,418514.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,988272.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,145,748873.0,0,,0,,0,
ThaGeckMan,2025-12-09,1868,87647376,689045,90,5368883,777317,81,2217163,1043991,94,8494323,905038,97,10802079,773404,99,13037595,622182,79,1850443,675021,95,9286360,685420,73,1026700,1268091,81,2310461,718333,99,13123596,147680,64,445463,1744690,75,1210918,1371645,78,1780640,740106,78,1678599,636666,81,2363869,636258,83,2765540,454836,72,987397,1008704,72,983893,944499,80,2157893,823454,81,2417457,771586,63,369814,908617,72,905515,910607,80,2062775,709543,1,0,-1,0,,0,,0,,1,,68,645880.0,0,,108,124411.0,138,93267.0,0,,36,227476.0,0,,0,,0,,0,,0,,0,,1,,0,,2,,0,,0,,1,,25,413978.0,0,,0,,0,,0,,0,,0,,6,275284.0,0,,2,,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,3,,8,963641.0,0,,0,,0,,1,,0,,1,,0,,0,,0,,25,193800.0,0,,0,,1,,1,,154,70970.0,90,83077.0,21,685048.0,41,1339223.0,0,,0,,0,
Stryke Steel,2025-12-09,1868,86971258,689062,76,1374689,1477325,75,1272007,1401272,75,1279821,1963870,78,1795526,1823192,76,1449910,1800703,70,791680,1196905,1,-1,-1,99,14717393,103359,99,13035811,234270,87,4320101,539830,97,11344407,195114,85,3569581,752433,80,2165760,647536,83,2826797,476886,89,4993528,358283,65,455596,1193808,85,3298283,313630,84,3033185,439949,65,456570,1470411,90,5683229,510586,65,454775,831446,85,3554023,328838,87,4160931,228544,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,103,7809.0,0,,0,,0,,0,,0,,0,,0,,0,,247,86017.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,40,1342214.0,0,,0,,0,
HLC Framey,2025-12-09,1785,44174647,870888,82,2422907,1163264,80,1987167,1204520,89,5047097,1221214,91,5943405,1109249,93,7454369,865317,64,428385,1559807,79,1925572,1616648,72,908080,1350511,75,1238762,1105766,65,469067,1594799,62,343808,1940617,75,1226853,1304849,76,1347302,859051,71,881070,1033843,72,928692,1201926,70,757538,1025603,70,741109,1358248,72,982716,945691,71,840820,1210541,71,868988,1136399,60,276047,1056448,91,5903345,221318,71,878564,892442,63,372984,175449,0,,6,237203.0,0,,0,,65,660546.0,0,,0,,1,,0,,3,,1,,0,,0,,0,,0,,15,454143.0,0,,0,,0,,30,99064.0,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,12,388072.0,0,,0,,0,,0,,0,,0,,0,,0,,5,538090.0,0,,1,,0,,0,,32,655124.0,0,,0,,10,242202.0,0,,7,340119.0,0,,0,,0,,0,,7,297391.0,0,,0,,1,,0,,0,,0,,0,,20,1547430.0,0,,0,,1,
HogRider777,2025-12-09,1798,46876087,842594,79,1880123,1365182,77,1479541,1314021,85,3527661,1378691,85,3439620,1419563,78,1677214,1709633,70,777274,1227125,82,2536597,1426264,75,1268817,1156536,86,3728265,523559,69,682948,1421445,83,2787318,585197,92,6542246,516785,72,977755,1053974,75,1304489,740303,83,2861923,552142,72,945465,819321,78,1665317,577376,73,1015249,915819,74,1175725,1062189,80,2102691,816583,80,1987266,377212,77,1523692,640281,72,988891,852469,1,0,-1,0,,0,,0,,0,,162,385490.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,254,145335.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,262,78916.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,338,405160.0,0,,174,85860.0,0,
Justaphize,2025-12-09,1786,44079530,868754,82,2643183,1070002,82,2643446,965952,82,2642811,1531327,84,3093298,1482303,80,2012615,1596946,99,13071627,134714,80,2149048,1535174,70,788853,1532789,72,943943,1303966,70,748846,1328384,74,1121267,1062503,72,923300,1470959,70,749517,1325315,70,756469,1266020,70,750229,1433562,70,766872,1007535,72,919276,1068113,70,802650,1060997,70,737649,1292961,70,764401,1228596,51,112285,1384637,66,503956,1266913,84,3006594,410254,76,1427395,106911,0,,0,,0,,0,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,559923.0,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,4,,3,,0,,0,,0,,0,,70,404325.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,1766828.0,0,,0,,0,
King Cormac,2025-12-09,1783,43572021,875334,82,2469823,1118026,80,1997418,1170068,88,4694069,1250162,87,4059817,1321605,88,4431103,1143136,77,1502507,777406,87,4062955,1143380,75,1215328,1183796,75,1301249,1063417,75,1210850,1039472,75,1212210,1025846,75,1224695,1311714,83,2894451,538554,75,1212682,800091,75,1287020,944520,71,856841,882877,75,1210663,828019,74,1097482,864769,78,1722171,905751,75,1290015,973761,66,535497,754753,71,858028,956946,75,1225147,805751,1,0,-1,0,,0,,0,,0,,8,1114871.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,443896.0,23,591998.0,0,,0,,0,,15,185512.0,7,507452.0,103,241387.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,17,810058.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,12,711871.0,38,1361926.0,0,,0,,0,
IM Smil,2025-12-09,1783,43385770,875339,80,1989324,1323197,80,2136007,1070352,87,4078300,1310165,86,3722381,1371144,80,2049302,1578712,70,774514,1234369,83,2691807,1391041,73,1050035,1255408,76,1345156,1038314,76,1377968,971822,70,768752,1307606,82,2624068,897419,86,3696115,453762,75,1308976,738377,78,1650287,808520,68,610170,1122112,75,1298188,755012,82,2632712,474788,66,526235,1418710,79,1905645,853086,77,1552038,442078,83,2854203,398396,70,743587,1060692,1,0,-1,0,,0,,0,,0,,146,416243.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,47,72395.0,0,,0,,0,,0,,0,,20,505000.0,0,,0,,0,,0,,0,,175,98242.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,43,567680.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,142,757767.0,0,,0,,0,
Venire,2025-12-09,1572,67694109,1288871,80,1986291,1343324,80,2118695,1076390,80,1987570,1744706,83,2701828,1565178,82,2514943,1441910,58,236277,1813889,83,2924153,1345128,99,13074743,315243,1,-1,-1,1,-1,-1,1,-1,-1,62,346181,1945554,64,438955,1606522,1,-1,-1,60,297604,-1,44,56663,1975652,99,13088949,88336,71,868772,1028697,72,899463,1180564,62,334697,1426832,63,383591,894097,99,22918408,16524,1,-1,-1,1,0,-1,0,,0,,0,,0,,47,754743.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,1688308.0,0,,0,,31,465840.0
J 1 M MY,2025-12-09,1572,66392966,1288890,85,3351805,952088,90,5357934,703635,95,9308902,857552,98,12735206,687472,99,14095405,507541,74,1120310,983464,95,9442720,674462,70,773919,1613565,1,-1,-1,1,-1,-1,64,409851,1794009,62,346307,1945391,61,331699,1797643,53,149934,1942699,1,-1,-1,63,405026,1223254,66,526497,1549653,53,141805,1878853,92,6643443,440655,51,117433,1638559,39,33912,1789016,38,31694,1958674,65,479538,1148069,1,0,-1,0,,0,,0,,0,,452,130830.0,0,,0,,0,,143,277875.0,0,,0,,0,,50,121999.0,0,,0,,42,198439.0,477,66772.0,793,44450.0,470,67922.0,0,,0,,0,,0,,11,531010.0,0,,0,,0,,146,246242.0,1028,281269.0,18,211675.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,11,228983.0,0,,0,,16,360360.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,18,1560574.0,0,,0,,23,479494.0
Imp Butt,2025-12-09,1572,67204165,1288874,1,-1,-1,1,-1,-1,96,10019040,822166,92,6983682,1020361,98,11935340,660350,1,-1,-1,99,13134344,473827,99,13935241,136462,67,575143,1826222,71,868647,1202381,65,450275,1731286,1,-1,-1,71,899107,1101821,71,814814,1161653,1,-1,-1,68,633748,1115789,66,522347,1554100,55,183492,1619050,73,1004201,1124307,75,1211320,999945,1,-1,-1,64,424502,1328524,83,2705918,569413,1,0,-1,0,,0,,0,,22,127653.0,0,,0,,471,46178.0,195,72605.0,0,,37,224898.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,22,194557.0,0,,0,,0,,0,,9,160691.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,299031.0,0,,0,,0,,0,,345,37399.0,1660,3321.0,0,,0,,0,,0,,0,
I Ringyo I,2025-12-09,1572,67119288,1288877,82,2424757,1158213,1,-1,-1,99,13859257,451102,99,14565090,595747,99,14172304,502677,54,150923,1987105,99,13237704,452579,70,793559,1516246,1,-1,-1,73,1013187,1126319,66,536612,1586322,67,588053,1695905,70,778413,1251067,60,287809,1649423,1,-1,-1,70,741747,1055319,68,630484,1463004,59,251600,1472100,73,1087913,1091345,71,898363,1119091,44,58430,1584574,62,355659,1389017,51,119073,1507810,1,0,-1,0,,0,,0,,0,,5,1164654.0,7,221926.0,16,252828.0,0,,0,,0,,0,,0,,29,191746.0,0,,0,,25,329076.0,0,,0,,0,,15,313139.0,0,,0,,0,,10,540554.0,0,,0,,0,,27,562443.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,36,126145.0,0,,0,,0,,0,,85,80872.0,59,458236.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,31,164955.0,43,128154.0,0,,36,1379691.0,0,,0,,0,
Jesande,2025-12-09,1572,68495496,1288869,99,15701795,203815,99,13346453,300090,99,13488759,503119,99,14574152,595353,75,1330181,1863376,70,759522,1286711,75,1285464,1877181,70,790962,1525112,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,75,1252520,918746,1,-1,-1,1,-1,-1,58,233444,1440058,66,533071,1543364,54,162632,1713772,67,562714,1395422,64,430901,1383071,43,52466,1623818,47,77395,1806347,83,2707561,567210,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,105,268374.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Naho,2025-12-09,1785,59319068,870196,75,1263813,1542568,72,960377,1595208,87,4177533,1299532,94,8379144,921023,99,13781490,528796,74,1121430,982454,92,6766195,906200,75,1231055,1173812,71,815187,1484014,72,899573,1186112,71,814478,1261738,85,3307880,796810,71,818132,1188405,72,939597,958014,73,1055384,1084399,72,900129,847581,73,1060921,926216,72,900583,1010509,89,5163372,527880,82,2486575,761671,70,755459,637064,72,906282,909877,71,814479,930902,1,0,-1,0,,0,,0,,0,,54,709287.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,102,70738.0,0,,0,,0,,0,,0,,0,,0,,0,,70,228256.0,17,536681.0,0,,0,,364,439011.0,0,,0,,0,,0,,129,102776.0,0,,0,,0,,0,,0,,55,91578.0,0,,0,,11,444245.0,0,,0,,0,,0,,82,195866.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,158834.0,0,,144,74107.0,0,,446,205832.0,157,707518.0,0,,0,,189,334067.0
McBallNut,2025-12-09,1785,58903009,870218,82,2654276,1068348,82,2479155,989065,98,11948827,748097,95,9044950,874712,91,6434909,940204,73,1094668,1036760,88,4752492,1071174,71,882353,1374256,73,1032902,1229324,71,832583,1226359,65,463837,1693897,75,1268938,1253025,71,851253,1140951,73,1054664,879815,76,1346768,916775,75,1280389,727363,76,1396491,690111,73,1057617,886503,88,4465419,577130,81,2334664,781051,65,450530,839679,72,968891,858355,70,806433,938831,1,0,-1,0,,0,,0,,0,,243,272988.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,532068.0,0,,65,457676.0,0,,7,357815.0,0,,0,,0,,0,,10,380587.0,10,669505.0,0,,0,,0,,0,,10,323384.0,458,7970.0,0,,0,,0,,0,,0,,0,,0,,0,,29,322321.0,0,,11,457680.0,0,,0,,13,860482.0,0,,0,,0,,0,,282,65715.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,17,697556.0,68,1105514.0,0,,0,,26,473741.0
IMEHIISIT,2025-12-09,1785,59219259,870201,89,5325674,801240,84,3143360,908704,99,13436653,512857,96,9818994,826457,86,3902837,1203209,77,1622317,718813,87,4322431,1114332,71,826423,1443658,76,1390937,1013363,70,738456,1372734,70,776074,1299452,75,1215415,1347929,70,752325,1315338,71,889393,1021573,73,1008026,1122864,72,940025,821708,75,1312921,747948,74,1127084,845265,82,2492713,772357,80,2000708,839630,66,501700,782077,70,789111,1039241,71,885682,890414,1,0,-1,0,,1,,0,,521,27289.0,16,1005217.0,3,,55,170595.0,8,252887.0,0,,0,,0,,1,,25,260356.0,1,,0,,25,390821.0,0,,0,,0,,25,281706.0,0,,1,,4,,1,,106,181707.0,27,425290.0,1,,38,501579.0,0,,1,,1,,6,422610.0,2,152680.0,0,,0,,0,,0,,0,,0,,37,123204.0,11,452356.0,0,,2,,0,,0,,35,629584.0,0,,0,,106,59250.0,1,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,23,182631.0,781,9961.0,790,115384.0,67,1115717.0,0,,0,,1,
Sgtbeans1,2025-12-09,1785,58963508,870215,90,5443257,756646,85,3537772,840531,96,10125439,817396,95,9529458,843575,91,6478693,937188,74,1106400,1003000,87,4250645,1121591,78,1777045,1031595,72,915496,1336367,71,893214,1189812,67,555878,1562823,75,1210702,1374549,70,777809,1252154,72,989008,926906,72,973894,1154160,70,786872,963048,73,1063514,924231,85,3418216,408177,76,1362970,1000370,76,1414223,941955,65,469492,812494,74,1096744,793239,70,786767,975638,1,0,-1,0,,0,,0,,0,,88,570999.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,31,166256.0,0,,0,,0,,6,755660.0,0,,0,,0,,0,,0,,204,81802.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,986065.0,0,,0,,0,,0,,21,296481.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,266,297111.0,37,1369837.0,0,,0,,0,
IBooms,2025-12-09,1785,59400412,870193,81,2258493,1200842,88,4607298,755003,87,4367037,1282810,89,5012671,1201826,85,3462353,1266061,71,897719,1103361,77,1517083,1757374,86,3661059,746702,76,1372844,1022721,1,-1,-1,88,4448927,420120,99,13065189,262065,70,776875,1253791,70,764253,1241911,70,769917,1400930,63,374674,1244099,73,1089284,907090,61,318616,1354977,84,3121155,698559,81,2312913,783974,80,2164440,345546,71,839989,977052,80,2035669,713847,1,0,-1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,52,491800.0,0,,0,,0,,0,,0,,0,,0,,15,565903.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,510065.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,72,499301.0,535,244361.0,0,,0,,0,
ScizorMe,2025-12-09,1845,51913674,739371,82,2468412,1118828,82,2483145,988309,91,6493742,1041144,90,5447235,1156656,85,3487916,1261809,73,1047385,1046023,83,2903672,1348512,75,1281904,1151551,71,841973,1436336,75,1222700,1029515,70,784846,1290049,75,1233361,1292170,83,2850640,541969,72,926902,969911,80,1995578,725870,76,1336596,718571,70,794495,1237890,76,1362868,704244,79,1872567,876442,91,6061472,491731,57,213144,1156910,85,3281128,353820,76,1438925,773450,48,83068,268317,0,,89,46585.0,0,,0,,283,234250.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,200,244243.0,0,,33,91935.0,0,,0,,0,,0,,0,,75,152663.0,0,,0,,0,,0,,0,,243,62206.0,0,,0,,0,,0,,0,,0,,4,,0,,2,,171,6984.0,3,,0,,0,,91,321996.0,27,147338.0,0,,50,114593.0,0,,105,168696.0,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,66,1125074.0,0,,0,,0,
niznizniz,2025-12-09,1834,50018212,763488,80,2018788,1280599,80,2037114,1123852,88,4387864,1280600,91,6253969,1080715,92,6967683,898039,80,2155004,550441,90,5641218,990681,75,1213344,1185703,77,1565715,937628,80,2087735,792415,70,740892,1359501,73,1061276,1420653,78,1706658,752107,72,928950,967935,73,1014556,1116948,70,808884,927508,77,1582414,605131,78,1688092,618990,82,2601789,757439,76,1383468,949648,63,402519,877929,71,826292,995917,71,868569,895777,47,75419,274967,0,,59,72404.0,0,,0,,77,610744.0,3,,0,,5,263861.0,0,,0,,0,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,76,280393.0,30,318150.0,7,745222.0,0,,0,,0,,0,,0,,30,292099.0,0,,0,,0,,0,,9,199758.0,0,,0,,1,,63,210675.0,0,,1,,0,,0,,10,940448.0,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,109,442731.0,19,1557356.0,0,,0,,1,
